Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-30 03:32:55,32.3182,-86.9023,17031,610,9355,7066.0,1,347.3456538963959,208883,1800,3.5817039516176385,84000001,USA,4260.14927032123,10.568962480183195
Alaska,US,2020-05-30 03:32:55,61.3707,-152.4044,429,10,367,52.0,2,58.64300897415743,49439,,2.331002331002331,84000002,USA,6758.162519052143,
American Samoa,US,2020-05-30 03:32:55,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,174,,,16,ASM,312.7190381193724,
Arizona,US,2020-05-30 03:32:55,33.7298,-111.4312,18472,886,4551,13035.0,4,253.78098914959875,209813,2911,4.796448679081854,84000004,USA,2882.5547139695086,15.758986574274578
Arkansas,US,2020-05-30 03:32:55,34.9697,-92.3731,6777,132,4583,2062.0,5,224.567268119467,119768,667,1.9477644975652944,84000005,USA,3968.71367391653,9.842113029364025
California,US,2020-05-30 03:32:55,36.1162,-119.6816,106910,4088,,102822.0,6,270.5745004526827,1835478,,3.823777008698906,84000006,USA,4645.342278008504,
Colorado,US,2020-05-30 03:32:55,39.0598,-105.3111,25598,1436,3838,20324.0,8,444.5072668724526,168959,4254,5.609813266661458,84000008,USA,2933.959813403497,16.618485819204626
Connecticut,US,2020-05-30 03:32:55,41.5978,-72.7554,41762,3868,7127,30767.0,9,1171.3503008313216,241393,12538,9.262008524495954,84000009,USA,6770.647075536976,30.02250850055074
Delaware,US,2020-05-30 03:32:55,39.3185,-75.5071,9236,356,5103,3777.0,10,948.4844377076992,57533,,3.854482459939368,84000010,USA,5908.310432507261,
Diamond Princess,US,2020-05-30 03:32:55,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-30 03:32:55,38.8974,-77.0268,8538,460,1089,6989.0,11,1209.7785473305664,43858,,5.387678613258374,84000011,USA,6214.39066863715,
Florida,US,2020-05-30 03:32:55,27.7663,-81.6868,54497,2413,,52084.0,12,253.73716048390014,983239,10243,4.427766666055012,84000012,USA,4577.9450600405435,18.795530029175918
Georgia,US,2020-05-30 03:32:55,33.0406,-83.6431,45881,1987,,43894.0,13,432.1293406130659,450271,7852,4.33076872779582,84000013,USA,4240.868994293624,17.113837972145333
Grand Princess,US,2020-05-30 03:32:55,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-30 03:32:55,13.4443,144.7937,172,5,144,23.0,66,104.73180741525553,6095,,2.9069767441860463,316,GUM,3711.2811988138515,
Hawaii,US,2020-05-30 03:32:55,21.0943,-157.4983,649,17,604,28.0,15,45.8374768340641,52824,83,2.6194144838212634,84000015,USA,3730.845726167337,12.788906009244993
