Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-19 11:33:32,32.3182,-86.9023,28206,810,15974,11422.0,1,575.2587348835502,322534,2373,2.871729419272495,84000001,USA,6578.050797593809,8.413103594979791
Alaska,US,2020-06-19 11:33:32,61.3707,-152.4044,707,12,449,246.0,2,96.64477236533638,81185,,1.6973125884016973,84000002,USA,11097.745183139794,
American Samoa,US,2020-06-19 11:33:32,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,174,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-19 11:33:32,33.7298,-111.4312,43445,1283,6863,35299.0,4,596.8771694242268,379732,3956,2.9531591667625734,84000004,USA,5217.018328917033,9.105765910921855
Arkansas,US,2020-06-19 11:33:32,34.9697,-92.3731,13928,208,9376,4344.0,5,461.5276538834199,228434,1074,1.4933946008041357,84000005,USA,7569.543946525354,7.711085582998277
California,US,2020-06-19 11:33:32,36.1162,-119.6816,167234,5356,,161878.0,6,423.2462445861373,3074530,,3.2026980159536937,84000006,USA,7781.212411156922,
Colorado,US,2020-06-19 11:33:32,39.0598,-105.3111,29886,1638,4253,23995.0,8,518.9680513223735,262216,5294,5.480827143143947,84000008,USA,4553.360320737051,17.713979789868166
Connecticut,US,2020-06-19 11:33:32,41.5978,-72.7554,45440,4226,7842,33372.0,9,1274.511701302027,372585,10099,9.300176056338028,84000009,USA,10450.35084132077,22.224911971830984
Delaware,US,2020-06-19 11:33:32,39.3185,-75.5071,10499,431,6350,3718.0,10,1078.1873225956188,88684,,4.105152871702066,84000010,USA,9107.34017688064,
Diamond Princess,US,2020-06-19 11:33:32,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-19 11:33:32,38.8974,-77.0268,9903,527,1155,8221.0,11,1403.1900859937457,72199,,5.321619711198626,84000011,USA,10230.124307650454,
Florida,US,2020-06-19 11:33:32,27.7663,-81.6868,85926,3061,,82865.0,12,400.0700818712884,1511312,12862,3.5623676186486044,84000012,USA,7036.644503096392,14.968693992505179
Georgia,US,2020-06-19 11:33:32,33.0406,-83.6431,60912,2605,,58307.0,13,573.6985330621187,663204,9663,4.276661413186236,84000013,USA,6246.374473353845,15.863869188337274
Grand Princess,US,2020-06-19 11:33:32,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-06-19 11:33:32,13.4443,144.7937,192,5,170,17.0,66,116.9099245565643,9588,,2.6041666666666665,316,GUM,5838.189357543431,
Hawaii,US,2020-06-19 11:33:32,21.0943,-157.4983,762,17,639,106.0,15,53.81842426434028,64374,95,2.2309711286089238,84000015,USA,4546.597432536274,12.46719160104987
Idaho,US,2020-06-19 11:33:32,44.2405,-114.4788,3743,89,3013,641.0,16,209.4495723434794,68012,275,2.3777718407694364,84000016,USA,3805.7932979494312,7.347047822602191
Illinois,US,2020-06-19 11:33:32,40.3495,-88.9861,134778,6537,,128241.0,17,1063.6040392300365,1284693,,4.850198103548057,84000017,USA,10138.187715877615,
Indiana,US,2020-06-19 11:33:32,39.8494,-86.2583,41438,2491,30175,8772.0,18,615.5177067175028,384722,6589,6.011390511125055,84000018,USA,5714.638813740314,15.90086394130991
Iowa,US,2020-06-19 11:33:32,42.0115,-93.2105,24861,680,15604,8577.0,19,787.9698390210043,240931,,2.735207755118459,84000019,USA,7636.312348062008,
Kansas,US,2020-06-19 11:33:32,38.5266,-96.7265,11753,251,696,10806.0,20,403.42372981422534,142124,1011,2.135624946822088,84000020,USA,4878.430543360585,8.60205904875351
Kentucky,US,2020-06-19 11:33:32,37.6681,-84.6701,13197,520,3506,9171.0,21,295.38867325339163,306380,2482,3.940289459725695,84000021,USA,6857.708699808602,18.807304690459954
Louisiana,US,2020-06-19 11:33:32,31.1695,-91.8678,48634,3062,37017,8555.0,22,1046.1638007620902,545221,,6.296006908746967,84000022,USA,11728.224567489977,
Maine,US,2020-06-19 11:33:32,44.6939,-69.3819,2878,102,2300,476.0,23,214.10313254159314,74060,323,3.54412786657401,84000023,USA,5509.547601122442,11.223071577484363
Maryland,US,2020-06-19 11:33:32,39.0639,-76.8021,63229,3016,4640,55573.0,24,1045.8542297971444,447608,10357,4.7699631498204935,84000024,USA,7403.765994892221,16.380142023438612
Massachusetts,US,2020-06-19 11:33:32,42.2302,-71.5301,106422,7769,,98653.0,25,1544.025443296869,741260,10985,7.3001822931348785,84000025,USA,10754.583639644408,10.322113848640319
Michigan,US,2020-06-19 11:33:32,43.3266,-84.5361,66798,6061,44964,15773.0,26,668.8590814908034,850186,,9.073624958831102,84000026,USA,8513.048699906287,
Minnesota,US,2020-06-19 11:33:32,45.6945,-93.9002,31675,1376,27566,2733.0,27,561.6501218519222,460879,3718,4.344119968429361,84000027,USA,8172.1466932594185,11.737963693764799
Mississippi,US,2020-06-19 11:33:32,32.7416,-89.6787,20641,938,15323,4380.0,28,693.5472652746888,238715,2767,4.5443534712465485,84000028,USA,8020.935779761026,13.405358267525799
Missouri,US,2020-06-19 11:33:32,38.4561,-92.2884,17371,945,,16426.0,29,283.03387021403756,297342,,5.440101318289103,84000029,USA,4844.7330054218155,
Montana,US,2020-06-19 11:33:32,46.9219,-110.4544,655,20,545,90.0,30,61.28494411374486,66870,81,3.053435114503817,84000030,USA,6256.678187612395,12.366412213740459
Nebraska,US,2020-06-19 11:33:32,41.1254,-98.2681,17414,239,10761,6414.0,31,900.2237377016637,144813,1141,1.3724589410818882,84000031,USA,7486.166310313026,6.552199379809349
Nevada,US,2020-06-19 11:33:32,38.3135,-117.0554,12169,475,641,11053.0,32,395.07739218403225,230796,,3.903360999260416,84000032,USA,7492.997107938689,
New Hampshire,US,2020-06-19 11:33:32,43.4525,-71.5639,5450,331,4104,1015.0,33,400.82046846719635,101984,531,6.073394495412844,84000033,USA,7500.417368102487,9.743119266055047
New Jersey,US,2020-06-19 11:33:32,40.2989,-74.521,168107,12869,29101,126137.0,34,1892.630083346562,1171734,19010,7.655243386652549,84000034,USA,13191.949282778234,11.308273896982278
New Mexico,US,2020-06-19 11:33:32,34.8405,-106.2485,10153,456,4351,5346.0,35,484.2073435649736,275897,1715,4.491283364522801,84000035,USA,13157.820690194574,16.891559145080272
New York,US,2020-06-19 11:33:32,42.1657,-74.9481,385760,30974,69243,285543.0,36,1982.9788489624084,3179660,89995,8.029344670261302,84000036,USA,16344.873825414277,23.329272086271256
North Carolina,US,2020-06-19 11:33:32,35.6301,-79.8064,48167,1190,29219,17758.0,37,459.25452160756913,693678,,2.4705711379160005,84000037,USA,6613.96304606256,
North Dakota,US,2020-06-19 11:33:32,47.5289,-99.78399999999999,3193,75,2809,309.0,38,418.99477995228733,90654,208,2.348888192922017,84000038,USA,11895.882487251694,6.514249921703727
Northern Mariana Islands,US,2020-06-19 11:33:32,15.0979,145.6739,30,2,19,9.0,69,54.40301755404033,8169,,6.666666666666667,580,MNP,14813.941679965183,
Ohio,US,2020-06-19 11:33:32,40.3888,-82.7649,43122,2633,,40489.0,39,368.90778588599636,600024,7104,6.105932006864245,84000039,USA,5133.1924613528845,16.474189508835398
Oklahoma,US,2020-06-19 11:33:32,35.5653,-96.9289,9355,366,6898,2091.0,40,236.4182097872337,269103,1146,3.9123463388562265,84000040,USA,6800.732176202454,12.25013361838589
Oregon,US,2020-06-19 11:33:32,44.571999999999996,-122.0709,6366,187,2502,3677.0,41,150.93401983101364,189136,933,2.9374803644360665,84000041,USA,4484.300467288501,14.6559849198869
Pennsylvania,US,2020-06-19 11:33:32,40.5908,-77.2098,84683,6361,60979,17343.0,42,661.4831492200158,624068,,7.5115430487819275,84000042,USA,4874.7737558593435,
Puerto Rico,US,2020-06-19 11:33:32,18.2208,-66.5901,6111,147,,5964.0,72,208.32424265564148,6111,,2.4054982817869415,630,PRI,208.32424265564148,
Rhode Island,US,2020-06-19 11:33:32,41.6809,-71.5118,16269,885,1502,13882.0,44,1535.7371094461662,211593,1911,5.439793472247834,84000044,USA,19973.6444894611,11.746265904480914
South Carolina,US,2020-06-19 11:33:32,33.8569,-80.945,21533,621,9734,11178.0,45,418.2209382770144,280523,2055,2.8839455719128777,84000045,USA,5448.4090590388205,9.543491385315562
South Dakota,US,2020-06-19 11:33:32,44.2998,-99.4388,6109,78,5221,810.0,46,690.5485616491778,70353,585,1.2768047143558683,84000046,USA,7952.555730513113,9.576035357669014
Tennessee,US,2020-06-19 11:33:32,35.7478,-86.6923,32770,508,21949,10313.0,47,479.85305397109516,652394,2209,1.550198352151358,84000047,USA,9553.044043100967,6.740921574610924
Texas,US,2020-06-19 11:33:32,31.0545,-97.5635,101259,2129,63812,35318.0,48,349.2185665957175,1407741,,2.102529157902014,84000048,USA,4854.968883338982,
Utah,US,2020-06-19 11:33:32,40.15,-111.8624,15839,152,8786,6901.0,49,494.0488927178709,282685,1120,0.9596565439737357,84000049,USA,8817.48918731936,7.071153481911737
Vermont,US,2020-06-19 11:33:32,44.0459,-72.7107,1135,56,917,162.0,50,181.89423210986092,54745,,4.933920704845815,84000050,USA,8773.391838638181,
Virgin Islands,US,2020-06-19 11:33:32,18.3358,-64.8963,73,6,64,3.0,78,68.0538464406906,2427,,8.219178082191782,850,VIR,2262.5573330350153,
Virginia,US,2020-06-19 11:33:32,37.7693,-78.17,56238,1586,7493,47159.0,51,658.8703041959136,502068,8350,2.820157189089228,84000051,USA,5882.102775472704,14.847611934990576
Washington,US,2020-06-19 11:33:32,47.4009,-121.4905,27192,1245,,25947.0,53,357.08971879184645,435016,3938,4.578552515445719,84000053,USA,5712.700099659969,14.482200647249192
