Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-22 21:40:15,32.3182,-86.9023,5536,195,,5341.0,1,118.06614647325372,48760,730,3.522398843930636,84000001,USA,1039.9034143850888,13.186416184971097
Alaska,US,2020-04-22 21:40:15,61.3707,-152.4044,335,9,196,326.0,2,56.04359020257667,12159,39,2.6865671641791047,84000002,USA,2034.1313829048647,11.64179104477612
American Samoa,US,2020-04-22 21:40:15,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-22 21:40:15,33.7298,-111.4312,5463,231,1265,5232.0,4,75.0544361046047,56601,664,4.228445908841296,84000004,USA,777.6233091628649,12.154493867838184
Arkansas,US,2020-04-22 21:40:15,34.9697,-92.3731,2276,42,863,2234.0,5,87.90947332723837,29713,291,1.8453427065026362,84000005,USA,1147.6512218682926,12.785588752196837
California,US,2020-04-22 21:40:15,36.1162,-119.6816,37287,1413,,35874.0,6,95.09898588626685,465327,4984,3.7895244991552017,84000006,USA,1186.7976990773968,13.366588891570789
Colorado,US,2020-04-22 21:40:15,39.0598,-105.3111,10460,484,,9976.0,8,184.58346869748482,48704,2003,4.627151051625239,84000008,USA,859.4601586464914,19.149139579349903
Connecticut,US,2020-04-22 21:40:15,41.5978,-72.7554,22469,1544,,20925.0,9,630.2157442023602,69918,1972,6.871689883839958,84000009,USA,1961.0763453264772,8.776536561484713
Delaware,US,2020-04-22 21:40:15,39.3185,-75.5071,3200,89,599,3111.0,10,328.6217194309915,16553,269,2.78125,84000010,USA,1699.8985380441256,8.40625
Diamond Princess,US,2020-04-22 21:40:15,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-22 21:40:15,38.8974,-77.0268,3206,127,645,3079.0,11,454.2691523473643,15502,402,3.9613225202744853,84000011,USA,2196.531628100075,12.538989394884592
Florida,US,2020-04-22 21:40:15,27.7663,-81.6868,28309,893,,27416.0,12,133.32795795297102,288627,4469,3.1544738422409835,84000012,USA,1359.3573958844242,15.786498993253028
Georgia,US,2020-04-22 21:40:15,33.0406,-83.6431,20740,838,,19902.0,13,204.5487338344613,94072,3959,4.040501446480231,84000013,USA,927.7872945648719,19.088717454194793
Grand Princess,US,2020-04-22 21:40:15,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-22 21:40:15,13.4443,144.7937,136,5,119,131.0,66,82.81119656089972,1220,3,3.676470588235294,316,GUM,742.8651456198357,2.2058823529411766
Hawaii,US,2020-04-22 21:40:15,21.0943,-157.4983,586,12,437,574.0,15,41.39043612523361,25342,56,2.04778156996587,84000015,USA,1789.959782057458,9.556313993174061
Idaho,US,2020-04-22 21:40:15,44.2405,-114.4788,1766,51,710,1715.0,16,109.65559078967549,17730,158,2.887882219705549,84000016,USA,1100.9023922428914,8.946772366930917
Illinois,US,2020-04-22 21:40:15,40.3495,-88.9861,35114,1565,,33549.0,17,299.2078923942281,164346,4665,4.456911773081962,84000017,USA,1400.3992790175373,13.285299310816198
Indiana,US,2020-04-22 21:40:15,39.8494,-86.2583,12438,666,,11772.0,18,190.0674114310007,69470,,5.354558610709117,84000018,USA,1061.5841029194098,
Iowa,US,2020-04-22 21:40:15,42.0115,-93.2105,3748,90,1428,3658.0,19,143.01451551543417,28244,272,2.40128068303095,84000019,USA,1077.7219787134266,7.257203842049093
