Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-31 09:32:53,32.3182,-86.9023,17359,618,9355,7386.0,1,354.0351832533343,212201,1826,3.560112909729823,84000001,USA,4327.819570340504,10.519039115156403
Alaska,US,2020-05-31 09:32:53,61.3707,-152.4044,433,10,368,55.0,2,59.18979693662044,51695,,2.3094688221709005,84000002,USA,7066.5509298812785,
American Samoa,US,2020-05-31 09:32:53,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,174,,,16,ASM,312.7190381193724,
Arizona,US,2020-05-31 09:32:53,33.7298,-111.4312,19258,904,4657,13697.0,4,264.57959555234805,217047,2980,4.694153079239796,84000004,USA,2981.940361192776,15.474088690414373
Arkansas,US,2020-05-31 09:32:53,34.9697,-92.3731,7013,133,5166,1714.0,5,232.38752417320674,126497,702,1.8964779694852416,84000005,USA,4191.690381482694,10.00998146299729
California,US,2020-05-31 09:32:53,36.1162,-119.6816,109895,4144,,105751.0,6,278.1291247521052,1888595,,3.7708721961872698,84000006,USA,4779.774096739634,
Colorado,US,2020-05-31 09:32:53,39.0598,-105.3111,26084,1443,3859,20782.0,8,452.94661884135684,175741,4307,5.532126974390431,84000008,USA,3051.728712689729,16.512038030976843
Connecticut,US,2020-05-31 09:32:53,41.5978,-72.7554,42022,3912,7127,30983.0,9,1178.6428413757433,246935,12538,9.309409357003474,84000009,USA,6926.090382064614,29.83675217743087
Delaware,US,2020-05-31 09:32:53,39.3185,-75.5071,9422,361,5205,3856.0,10,967.5855751496256,59329,,3.8314582891105924,84000010,USA,6092.7493725379045,
Diamond Princess,US,2020-05-31 09:32:53,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-31 09:32:53,38.8974,-77.0268,8717,462,1100,7155.0,11,1235.1416721809028,45629,,5.299988528163359,84000011,USA,6465.32974187707,
Florida,US,2020-05-31 09:32:53,27.7663,-81.6868,55424,2447,,52977.0,12,258.05325765931485,994968,10375,4.415054849884527,84000012,USA,4632.555096470359,18.719327367205544
Georgia,US,2020-05-31 09:32:53,33.0406,-83.6431,46331,2004,,44327.0,13,436.36765719892674,454838,7921,4.325397681897649,84000013,USA,4283.8831983994605,17.09654443029505
Grand Princess,US,2020-05-31 09:32:53,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-31 09:32:53,13.4443,144.7937,172,5,144,23.0,66,104.73180741525553,6102,,2.9069767441860463,316,GUM,3715.5435398133095,
Hawaii,US,2020-05-31 09:32:53,21.0943,-157.4983,651,17,605,29.0,15,45.978732540794645,54014,83,2.61136712749616,84000015,USA,3814.8928716720156,12.749615975422428
Idaho,US,2020-05-31 09:32:53,44.2405,-114.4788,2803,82,2225,496.0,16,156.84935914474292,45424,240,2.9254370317516947,84000016,USA,2541.8213663185165,8.56225472707813
Illinois,US,2020-05-31 09:32:53,40.3495,-88.9861,118917,5330,,113587.0,17,938.4365514632822,877105,,4.482117779627807,84000017,USA,6921.6965738389135,
Indiana,US,2020-05-31 09:32:53,39.8494,-86.2583,34211,2125,,32086.0,18,508.1682577468142,256395,5285,6.211452456812136,84000018,USA,3808.4768187131167,15.448247639648066
Iowa,US,2020-05-31 09:32:53,42.0115,-93.2105,19244,531,11019,7694.0,19,609.9389237005835,150423,,2.7593016004988566,84000019,USA,4767.659671576225,
Kansas,US,2020-05-31 09:32:53,38.5266,-96.7265,9690,215,547,8928.0,20,332.610902909882,94949,842,2.218782249742002,84000020,USA,3259.1406212993174,8.68937048503612
Kentucky,US,2020-05-31 09:32:53,37.6681,-84.6701,9704,431,3231,6042.0,21,217.20479542706013,208195,2266,4.441467436108821,84000021,USA,4660.032191254821,23.351195383347072
Louisiana,US,2020-05-31 09:32:53,31.1695,-91.8678,39577,2786,28700,8091.0,22,851.3390784792787,368819,,7.039442100209718,84000022,USA,7933.6490281135275,
Maine,US,2020-05-31 09:32:53,44.6939,-69.3819,2282,89,1505,688.0,23,169.7648882765516,49566,272,3.9000876424189306,84000023,USA,3687.3647906728997,11.919368974583698
Maryland,US,2020-05-31 09:32:53,39.0639,-76.8021,52015,2509,3649,45857.0,24,860.366410395522,293946,8619,4.823608574449678,84000024,USA,4862.083338846912,16.570220128808998
Massachusetts,US,2020-05-31 09:32:53,42.2302,-71.5301,96301,6768,,89533.0,25,1397.1847382583655,582519,9789,7.027964403277225,84000025,USA,8451.487072258074,10.165003478676233
