Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-05 00:35:18,32.3182,-86.9023,93702,1666,35401,56635.0,1,1911.0435359873225,722301,11100,1.7779769908860004,84000001,USA,14731.261414774275,11.846065185374911
Alaska,US,2020-08-05 00:35:18,61.3707,-152.4044,3394,25,987,2382.0,2,463.9495861498609,252649,,0.7365939893930465,84000002,USA,34536.357982079026,
American Samoa,US,2020-08-05 00:35:18,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,1267,,,16,ASM,2277.097823547384,
Arizona,US,2020-08-05 00:35:18,33.7298,-111.4312,180505,3845,23944,152716.0,4,2479.90133425987,971244,13294,2.1301348993102684,84000004,USA,13343.615365180429,7.36489293925376
Arkansas,US,2020-08-05 00:35:18,34.9697,-92.3731,45381,490,38000,6891.0,5,1503.775593113403,533899,3054,1.0797470306956656,84000005,USA,17691.639350998277,6.729688636213393
California,US,2020-08-05 00:35:18,36.1162,-119.6816,525064,9662,,515402.0,6,1328.8647414244447,8305713,,1.8401566285252846,84000006,USA,21020.61683545368,
Colorado,US,2020-08-05 00:35:18,39.0598,-105.3111,48376,1849,5424,41103.0,8,840.0454544191642,552003,6487,3.8221432115098395,84000008,USA,9585.488898952826,13.409541921614023
Connecticut,US,2020-08-05 00:35:18,41.5978,-72.7554,50110,4437,8613,37060.0,9,1405.496948772988,836271,10807,8.854520055877071,84000009,USA,23455.92374470835,21.566553582119337
Delaware,US,2020-08-05 00:35:18,39.3185,-75.5071,15137,587,8303,6247.0,10,1554.4834271959119,189308,,3.8779150426108213,84000010,USA,19440.85014438817,
Diamond Princess,US,2020-08-05 00:35:18,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-05 00:35:18,38.8974,-77.0268,12398,587,9959,1852.0,11,1756.7152061143552,200127,,4.734634618486853,84000011,USA,28356.682049850584,
Florida,US,2020-08-05 00:35:18,27.7663,-81.6868,497330,7402,,489928.0,12,2315.560526697948,3784458,28333,1.4883477771298734,84000012,USA,17620.375926942397,5.6970220980033375
Georgia,US,2020-08-05 00:35:18,33.0406,-83.6431,197948,3921,,194027.0,13,1864.3695367510554,1664412,19426,1.9808232465091842,84000013,USA,15676.233300679458,9.813688443429587
Grand Princess,US,2020-08-05 00:35:18,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-08-05 00:35:18,13.4443,144.7937,375,5,318,52.0,66,228.33969639953966,22923,,1.3333333333333333,316,GUM,13957.948961511061,
Hawaii,US,2020-08-05 00:35:18,21.0943,-157.4983,2591,27,1315,1249.0,15,182.99676806943,130712,201,1.0420686993438826,84000015,USA,9231.90796908195,7.757622539560016
Idaho,US,2020-08-05 00:35:18,44.2405,-114.4788,21676,200,7617,13859.0,16,1212.9385332934169,187778,886,0.9226794611551947,84000016,USA,10507.620036204615,4.087470012917512
Illinois,US,2020-08-05 00:35:18,40.3495,-88.9861,185993,7742,,178251.0,17,1467.7685235610572,2850676,,4.162522245460851,84000017,USA,22496.182671772272,
Indiana,US,2020-08-05 00:35:18,39.8494,-86.2583,69255,2996,43535,22724.0,18,1028.7098503480056,785018,9148,4.326041441051188,84000018,USA,11660.61294203293,13.20915457367699
Iowa,US,2020-08-05 00:35:18,42.0115,-93.2105,46053,888,34023,11142.0,19,1459.6506575131455,490371,,1.9282131457234057,84000019,USA,15542.31760309597,
Kansas,US,2020-08-05 00:35:18,38.5266,-96.7265,28782,368,1196,27218.0,20,987.9470596029126,301839,1782,1.278576888332986,84000020,USA,10360.675162375219,6.191369606003752
Kentucky,US,2020-08-05 00:35:18,37.6681,-84.6701,32197,751,8406,23040.0,21,720.6659932363,607855,3851,2.332515451750163,84000021,USA,13605.628702011092,11.960741684007827
Louisiana,US,2020-08-05 00:35:18,31.1695,-91.8678,124461,4051,74246,46164.0,22,2677.275009389532,1449857,,3.2548348478639895,84000022,USA,31187.809139316563,
Maine,US,2020-08-05 00:35:18,44.6939,-69.3819,3977,123,3424,430.0,23,295.86106953367477,175761,388,3.0927835051546393,84000023,USA,13075.392869577121,9.75609756097561
Maryland,US,2020-08-05 00:35:18,39.0639,-76.8021,91854,3530,5740,82584.0,24,1519.3328128514906,972346,12888,3.8430552833845013,84000024,USA,16083.318998028344,14.030962179110327
Massachusetts,US,2020-08-05 00:35:18,42.2302,-71.5301,119203,8657,97595,12951.0,25,1729.4588047332006,1242276,11973,7.262401114065921,84000025,USA,18023.58301476256,10.04421029672072
Michigan,US,2020-08-05 00:35:18,43.3266,-84.5361,93175,6471,60022,26682.0,26,932.9762106336358,1954415,,6.944995975315267,84000026,USA,19569.870681036085,
Minnesota,US,2020-08-05 00:35:18,45.6945,-93.9002,57162,1660,50426,5076.0,27,1013.5767723851485,878111,5346,2.904027150904447,84000027,USA,15570.359910008312,9.352366957069382
Mississippi,US,2020-08-05 00:35:18,32.7416,-89.6787,62199,1753,42391,18055.0,28,2089.9155250627573,463791,4424,2.8183732857441437,84000028,USA,15583.594772976756,7.112654544285278
Missouri,US,2020-08-05 00:35:18,38.4561,-92.2884,54349,1290,,53059.0,29,885.5338099281979,721523,,2.373548731347403,84000029,USA,11756.113472940131,
Montana,US,2020-08-05 00:35:18,46.9219,-110.4544,4314,64,2766,1484.0,30,403.6385479491531,181236,238,1.483541956420955,84000030,USA,16957.310124272768,5.516921650440427
Nebraska,US,2020-08-05 00:35:18,41.1254,-98.2681,27182,328,19677,7177.0,31,1405.1844285176653,283859,1644,1.2066808917666103,84000031,USA,14674.205234883231,6.0481200794643515
Nevada,US,2020-08-05 00:35:18,38.3135,-117.0554,52179,862,1209,50108.0,32,1694.0375747202415,489087,,1.652005596121045,84000032,USA,15878.643808949937,
New Hampshire,US,2020-08-05 00:35:18,43.4525,-71.5639,6693,418,5848,427.0,33,492.2369532937514,164836,697,6.245330942776035,84000033,USA,12122.870227570418,10.413865232332288
New Jersey,US,2020-08-05 00:35:18,40.2989,-74.521,182970,15857,32697,134416.0,34,2059.9649410787206,2164936,21565,8.666448051593157,84000034,USA,24373.898779467676,11.786085150571132
New Mexico,US,2020-08-05 00:35:18,34.8405,-106.2485,21340,658,8463,12219.0,35,1017.7272443294136,577810,2730,3.083411433926898,84000035,USA,27556.372026521953,12.792877225866917
New York,US,2020-08-05 00:35:18,42.1657,-74.9481,417589,32725,73326,311538.0,36,2146.5941377005474,6153767,89995,7.836652785394251,84000036,USA,31633.113341048458,21.55109449722095
North Carolina,US,2020-08-05 00:35:18,35.6301,-79.8064,128715,2061,105093,21561.0,37,1227.2498961678796,1854026,,1.601211979955716,84000037,USA,17677.451858699835,
North Dakota,US,2020-08-05 00:35:18,47.5289,-99.78399999999999,6933,107,5715,1111.0,38,909.7684965265294,160470,389,1.5433434299725948,84000038,USA,21057.341791087863,5.6108466753209285
Northern Mariana Islands,US,2020-08-05 00:35:18,15.0979,145.6739,46,2,29,15.0,69,83.4179602495285,12301,4,4.3478260869565215,580,MNP,22307.050631075002,8.695652173913043
Ohio,US,2020-08-05 00:35:18,40.3888,-82.7649,95106,3570,71338,20198.0,39,813.6297918573714,1555812,11119,3.75370639076399,84000039,USA,13309.938318604512,11.691165646752046
Oklahoma,US,2020-08-05 00:35:18,35.5653,-96.9289,39463,566,32319,6578.0,40,997.3032402815184,657276,3375,1.4342548716519272,84000040,USA,16610.584206960324,8.552314826546386
Oregon,US,2020-08-05 00:35:18,44.571999999999996,-122.0709,19699,333,3960,15406.0,41,467.05140695116836,419914,1688,1.690441139144119,84000041,USA,9955.90763482882,8.568962891517335
Pennsylvania,US,2020-08-05 00:35:18,40.5908,-77.2098,119724,7248,86256,26220.0,42,935.1984289316293,1271529,,6.053924025258094,84000042,USA,9932.276929780208,
Puerto Rico,US,2020-08-05 00:35:18,18.2208,-66.5901,19324,237,,19087.0,72,658.755958939227,325296,,1.2264541502794453,630,PRI,11089.354089168639,
Rhode Island,US,2020-08-05 00:35:18,41.6809,-71.5118,19390,1011,1848,16531.0,44,1830.3486724544325,211953,2242,5.214027849406911,84000044,USA,20007.627239439626,11.562661165549253
South Carolina,US,2020-08-05 00:35:18,33.8569,-80.945,94190,1847,32859,59484.0,45,1829.3888532165508,740457,5799,1.9609300350355665,84000045,USA,14381.396985732748,6.156704533389957
South Dakota,US,2020-08-05 00:35:18,44.2998,-99.4388,9079,136,8008,935.0,46,1026.2711395012088,115381,846,1.4979623306531555,84000046,USA,13042.426516883907,9.318206850974777
Tennessee,US,2020-08-05 00:35:18,35.7478,-86.6923,112441,1117,73259,38065.0,47,1646.480233187791,1592650,4900,0.9934098771800322,84000047,USA,23321.268428656233,4.357841001058333
