Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-25 05:32:47,32.3182,-86.9023,14478,551,7951,5976.0,1,295.277457407787,185799,1612,3.8057742782152233,84000001,USA,3789.353246920114,11.134134548970852
Alaska,US,2020-05-25 05:32:47,61.3707,-152.4044,407,10,358,39.0,2,55.635675180610896,43507,,2.457002457002457,84000002,USA,5947.275970719505,
American Samoa,US,2020-05-25 05:32:47,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,124,,,16,ASM,222.85724555633436,
Arizona,US,2020-05-25 05:32:47,33.7298,-111.4312,16377,801,4132,11444.0,4,224.9984440939248,183641,1945,4.891005678695731,84000004,USA,2522.9858503909413,11.876412041277401
Arkansas,US,2020-05-25 05:32:47,34.9697,-92.3731,5922,116,4148,1658.0,5,196.23540826375736,108581,598,1.9587977034785546,84000005,USA,3598.0136549623503,10.097939885173927
California,US,2020-05-25 05:32:47,36.1162,-119.6816,94257,3756,,90501.0,6,238.55149835533172,1582745,,3.984849931570069,84000006,USA,4005.7098280701643,
Colorado,US,2020-05-25 05:32:47,39.0598,-105.3111,24174,1332,3640,19202.0,8,419.77961830512805,150051,4105,5.5100521221146685,84000008,USA,2605.6238730165787,16.98105402498552
Connecticut,US,2020-05-25 05:32:47,41.5978,-72.7554,40468,3693,7127,29648.0,9,1135.0558875063914,214136,12538,9.125728971038846,84000009,USA,6006.1363923858025,30.982504695067707
Delaware,US,2020-05-25 05:32:47,39.3185,-75.5071,8809,326,4598,3885.0,10,904.6339770211263,51870,,3.700760585764559,84000010,USA,5326.752683401728,
Diamond Princess,US,2020-05-25 05:32:47,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-25 05:32:47,38.8974,-77.0268,8110,432,1075,6603.0,11,1149.1337571856284,51991,,5.326757090012331,84000011,USA,7366.7833748258945,
Florida,US,2020-05-25 05:32:47,27.7663,-81.6868,50867,2237,,48630.0,12,236.8359385348652,871235,9638,4.397743134055478,84000012,USA,4056.4562272086673,18.947451196256907
Georgia,US,2020-05-25 05:32:47,33.0406,-83.6431,42902,1827,,41075.0,13,404.0716848146674,481954,7439,4.258542725280873,84000013,USA,4539.274737382131,17.339517971190155
Grand Princess,US,2020-05-25 05:32:47,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-25 05:32:47,13.4443,144.7937,166,5,138,23.0,66,101.0783722728629,5569,,3.0120481927710845,316,GUM,3390.9967179974306,
Hawaii,US,2020-05-25 05:32:47,21.0943,-157.4983,643,17,589,37.0,15,45.41370971387244,49572,84,2.6438569206842923,84000015,USA,3501.16394702346,13.063763608087092
Idaho,US,2020-05-25 05:32:47,44.2405,-114.4788,2626,79,1755,792.0,16,146.94485091476807,41406,225,3.0083777608530085,84000016,USA,2316.983433730726,8.568164508758569
Illinois,US,2020-05-25 05:32:47,40.3495,-88.9861,110304,4856,,105448.0,17,870.4668413482167,747921,,4.402378880185669,84000017,USA,5902.237728894687,
Indiana,US,2020-05-25 05:32:47,39.8494,-86.2583,31376,1976,,29400.0,18,466.05732820040464,220801,5285,6.297807241203468,84000018,USA,3279.765557240488,16.844084650688423
Iowa,US,2020-05-25 05:32:47,42.0115,-93.2105,17251,456,9318,7477.0,19,546.7707531053194,127756,,2.643325024636253,84000019,USA,4049.2287017403733,
