Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-04-18 20:30:52,32.3182,-86.9023,4655,153,,4502.0,1,99.2770794496019,42538,620,3.2867883995703546,84000001,USA,907.2069614666307,13.319011815252416
Alaska,US,2020-04-18 20:30:52,61.3707,-152.4044,314,9,147,305.0,2,52.530409921221114,9655,39,2.8662420382165603,84000002,USA,1615.2264579279931,12.420382165605096
American Samoa,US,,-14.270999999999999,-170.132,0,0,,,60,0.0,3,,,16,ASM,5.3917075537822825,
Arizona,US,2020-04-18 20:30:52,33.7298,-111.4312,4724,180,539,4544.0,4,64.90154789642186,51045,566,3.8103302286198137,84000004,USA,701.2911753541181,11.981371718882302
Arkansas,US,2020-04-18 20:30:52,34.9697,-92.3731,1744,38,703,1706.0,5,67.36121330523011,24141,291,2.1788990825688073,84000005,USA,932.4352353219955,16.68577981651376
California,US,2020-04-18 20:30:52,36.1162,-119.6816,29890,1065,,28825.0,6,76.23323646687896,251614,4892,3.563064570090331,84000006,USA,641.7313335689958,16.36667781866845
Colorado,US,2020-04-18 20:30:52,39.0598,-105.3111,9047,389,,8658.0,8,159.648818480511,43307,1755,4.299767878854869,84000008,USA,764.2214415757146,19.39869570023212
Connecticut,US,2020-04-18 20:30:52,41.5978,-72.7554,16809,1036,,15773.0,9,471.46274619687,55462,1946,6.163364864060919,84000009,USA,1555.6110910566247,11.577131298709025
Delaware,US,2020-04-18 20:30:52,39.3185,-75.5071,2323,61,423,2262.0,10,238.5588294494354,14017,224,2.6259147653895822,84000010,USA,1439.465825395065,9.64270340077486
Diamond Princess,US,2020-04-18 20:30:52,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-04-18 20:30:52,38.8974,-77.0268,2666,91,608,2575.0,11,377.7546974916011,13268,313,3.4133533383345838,84000011,USA,1879.9884944930845,11.740435108777195
Florida,US,2020-04-18 20:30:52,27.7663,-81.6868,25277,741,,24536.0,12,119.04803395306257,246527,3842,2.9315187720061715,84000012,USA,1161.077448524218,15.199588558768841
Georgia,US,2020-04-18 20:30:52,33.0406,-83.6431,17669,673,,16996.0,13,174.26092469243474,74208,3420,3.808930895919407,84000013,USA,731.8781311662345,19.355934121908426
Grand Princess,US,2020-04-18 20:30:52,,,103,0,0,103.0,99999,,,,0.0,84099999,USA,,
Guam,US,2020-04-18 20:30:52,13.4443,144.7937,136,5,110,131.0,66,82.81119656089972,1079,6,3.676470588235294,316,GUM,657.0094197736088,4.411764705882353
Hawaii,US,2020-04-18 20:30:52,21.0943,-157.4983,553,9,390,544.0,15,39.059575387805786,22343,48,1.6274864376130198,84000015,USA,1578.1339835257588,8.679927667269439
Idaho,US,2020-04-18 20:30:52,44.2405,-114.4788,1655,43,453,1612.0,16,102.76330846937311,16609,151,2.598187311178248,84000016,USA,1031.2965500711891,9.123867069486405
Illinois,US,2020-04-18 20:30:52,40.3495,-88.9861,29160,1259,,27901.0,17,248.47360432350888,137404,4340,4.3175582990397805,84000017,USA,1170.825347341132,14.883401920438958
Indiana,US,2020-04-18 20:30:52,39.8494,-86.2583,10641,545,,10096.0,18,162.60711730481415,56873,,5.121699088431538,84000018,USA,869.086982659214,
Iowa,US,2020-04-18 20:30:52,42.0115,-93.2105,2513,74,1095,2439.0,19,95.88993529623427,22947,193,2.9446876243533624,84000019,USA,875.6014107611173,7.6800636689216075
Kansas,US,2020-04-18 20:30:52,38.5266,-96.7265,1815,85,,1730.0,20,74.43136894665875,17676,383,4.683195592286501,84000020,USA,724.875414601179,21.101928374655646
Kentucky,US,2020-04-18 20:30:52,37.6681,-84.6701,2522,137,979,2385.0,21,73.67153886173675,30596,1008,5.432196669310072,84000021,USA,893.7567022258912,39.968279143536876
Louisiana,US,2020-04-18 20:30:52,31.1695,-91.8678,23580,1267,,22313.0,22,512.9135447024383,137999,1761,5.373197625106022,84000022,USA,3001.762351797786,7.468193384223919
Maine,US,2020-04-18 20:30:52,44.6939,-69.3819,847,32,382,815.0,23,72.14613894647898,14923,136,3.7780401416765055,84000023,USA,1271.117864815001,16.05667060212515
Maryland,US,2020-04-18 20:30:52,39.0639,-76.8021,12326,421,771,11905.0,24,207.39197773640558,65370,2757,3.4155443777381147,84000024,USA,1099.8875210635106,22.367353561577154
Massachusetts,US,2020-04-18 20:30:52,42.2302,-71.5301,36399,1404,,34995.0,25,530.3060766004465,156806,3729,3.8572488255171846,84000025,USA,2284.5455822250506,10.244786944696283
Michigan,US,2020-04-18 20:30:52,43.3266,-84.5361,30791,2308,3237,28483.0,26,386.46917340078943,99727,3634,7.495696794517879,84000026,USA,1251.7102807879096,11.802149978889936
Minnesota,US,2020-04-18 20:30:52,45.6945,-93.9002,2209,121,1118,2088.0,27,44.65832640243116,44268,561,5.4775916704391125,84000027,USA,894.9455831520247,25.39610683567225
Mississippi,US,2020-04-18 20:30:52,32.7416,-89.6787,3974,152,,3822.0,28,137.26139003580403,38765,782,3.824861600402617,84000028,USA,1338.9375401957582,19.677906391545044
Missouri,US,2020-04-18 20:30:52,38.4561,-92.2884,5579,197,,5382.0,29,95.21361710029053,53759,875,3.531098763219215,84000029,USA,917.474250169299,15.683814303638645
