Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-04 23:33:19,32.3182,-86.9023,19072,653,11395,7024.0,1,388.97165821807664,235299,1929,3.4238674496644297,84000001,USA,4798.901122433684,10.114303691275168
Alaska,US,2020-06-04 23:33:19,61.3707,-152.4044,512,10,376,126.0,2,69.98885919526482,60097,,1.953125,84000002,USA,8215.079045034823,
American Samoa,US,2020-06-04 23:33:19,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,174,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-04 23:33:19,33.7298,-111.4312,22886,999,5172,16715.0,4,314.42354469888033,249755,3195,4.365114043520056,84000004,USA,3431.30526987105,13.960499868915495
Arkansas,US,2020-06-04 23:33:19,34.9697,-92.3731,8425,151,5717,2557.0,5,279.1765137828699,142480,757,1.7922848664688427,84000005,USA,4721.313909054398,8.985163204747774
California,US,2020-06-04 23:33:19,36.1162,-119.6816,122168,4444,,117724.0,6,309.19039913294677,2182671,,3.637613777748674,84000006,USA,5524.039991371784,
Colorado,US,2020-06-04 23:33:19,39.0598,-105.3111,27346,1512,4014,21820.0,8,474.86115008571323,197200,4443,5.529145030351788,84000008,USA,3424.3625684525214,16.247348789585313
Connecticut,US,2020-06-04 23:33:19,41.5978,-72.7554,43239,4007,7284,31948.0,9,1212.7775407702102,281525,9669,9.267096833876824,84000009,USA,7896.2787568013455,22.361756747380838
Delaware,US,2020-06-04 23:33:19,39.3185,-75.5071,9746,386,5562,3798.0,10,1000.8585242420135,65909,,3.9605992201928997,84000010,USA,6768.477783117881,
Diamond Princess,US,2020-06-04 23:33:19,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-04 23:33:19,38.8974,-77.0268,9120,475,1138,7507.0,11,1292.244126452889,51096,,5.208333333333333,84000011,USA,7239.967750574213,
Florida,US,2020-06-04 23:33:19,27.7663,-81.6868,60183,2607,,57576.0,12,280.2110855533802,1107043,10923,4.3317880464583025,84000012,USA,5154.3745041668035,18.14964358705947
Georgia,US,2020-06-04 23:33:19,33.0406,-83.6431,49859,2149,,47710.0,13,469.59605923207545,496331,8557,4.310154636073728,84000013,USA,4674.6842430597335,17.162397962253554
Grand Princess,US,2020-06-04 23:33:19,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-06-04 23:33:19,13.4443,144.7937,179,5,162,12.0,66,108.9941484147136,6984,,2.793296089385475,316,GUM,4252.598505745027,
Hawaii,US,2020-06-04 23:33:19,21.0943,-157.4983,655,17,612,26.0,15,46.261243954255754,50638,83,2.595419847328244,84000015,USA,3576.453238710844,12.67175572519084
Idaho,US,2020-06-04 23:33:19,44.2405,-114.4788,2990,83,2311,596.0,16,167.31344411087454,49805,253,2.7759197324414715,84000016,USA,2786.9719344287982,8.461538461538462
Illinois,US,2020-06-04 23:33:19,40.3495,-88.9861,124759,5736,,119023.0,17,984.5388441014121,982016,,4.597664296764162,84000017,USA,7749.604417549775,
Indiana,US,2020-06-04 23:33:19,39.8494,-86.2583,36096,2231,23707,10158.0,18,536.1679410607409,285234,5999,6.18074024822695,84000018,USA,4236.84969250109,16.619570035460992
Iowa,US,2020-06-04 23:33:19,42.0115,-93.2105,20805,580,12333,7892.0,19,659.414846580266,174935,,2.7877913962989664,84000019,USA,5544.567949364039,
Kansas,US,2020-06-04 23:33:19,38.5266,-96.7265,10138,227,592,9319.0,20,347.988579329245,108053,890,2.239100414282896,84000020,USA,3708.9376565656844,8.778851844545276
Kentucky,US,2020-06-04 23:33:19,37.6681,-84.6701,10705,458,3303,6944.0,21,239.61019528510704,235925,2332,4.27837459131247,84000021,USA,5280.713248261455,21.78421298458664
