Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-11 03:35:14,32.3182,-86.9023,103020,1797,37923,63300.0,1,2101.083275462786,780567,12070,1.7443214909726266,84000001,USA,15919.591041333337,11.716171617161717
Alaska,US,2020-08-11 03:35:14,61.3707,-152.4044,3774,26,1332,2416.0,2,515.8944425838465,280343,,0.688924218335983,84000002,USA,38322.04444019165,
American Samoa,US,2020-08-11 03:35:14,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,1396,,,16,ASM,2508.941248360022,
Arizona,US,2020-08-11 03:35:14,33.7298,-111.4312,187523,4154,25848,157521.0,4,2576.31942552513,1028231,19277,2.21519493608784,84000004,USA,14126.541806749734,10.279805677170268
Arkansas,US,2020-08-11 03:35:14,34.9697,-92.3731,50028,555,42130,7343.0,5,1657.7617366800494,569320,3336,1.1093787479011754,84000005,USA,18865.373629301306,6.668265771168146
California,US,2020-08-11 03:35:14,36.1162,-119.6816,574205,10475,,563730.0,6,1453.2338512059926,8998353,,1.8242613700681811,84000006,USA,22773.593376409117,
Colorado,US,2020-08-11 03:35:14,39.0598,-105.3111,51020,1862,5554,43604.0,8,885.958307517483,591840,6616,3.649549196393571,84000008,USA,10277.255286576776,12.967463739709917
Connecticut,US,2020-08-11 03:35:14,41.5978,-72.7554,50567,4444,8721,37402.0,9,1418.3149911914525,902957,10920,8.788340221883837,84000009,USA,25326.348201421093,21.59511143631222
Delaware,US,2020-08-11 03:35:14,39.3185,-75.5071,15634,591,8500,6543.0,10,1605.5224879950379,200672,,3.7802225917871306,84000010,USA,20607.868025517477,
Diamond Princess,US,2020-08-11 03:35:14,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-11 03:35:14,38.8974,-77.0268,12807,591,10188,2028.0,11,1814.6678209958498,220391,,4.614663855703912,84000011,USA,31227.957815030557,
Florida,US,2020-08-11 03:35:14,27.7663,-81.6868,536961,8277,,528684.0,12,2500.0818289189406,4013857,31177,1.541452731203942,84000012,USA,18688.454002393268,5.806194490847566
Georgia,US,2020-08-11 03:35:14,33.0406,-83.6431,219025,4229,,214796.0,13,2062.8828671514734,1861962,20676,1.9308298139481794,84000013,USA,17536.85428187235,9.440018262755393
Grand Princess,US,2020-08-11 03:35:14,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-08-11 03:35:14,13.4443,144.7937,418,5,325,88.0,66,254.52264825335354,25076,,1.1961722488038278,316,GUM,15268.923271772952,
Hawaii,US,2020-08-11 03:35:14,21.0943,-157.4983,3638,34,1548,2056.0,15,256.94413054287395,142096,239,0.9345794392523364,84000015,USA,10035.935451792253,6.569543705332601
Idaho,US,2020-08-11 03:35:14,44.2405,-114.4788,25104,239,9157,15708.0,16,1404.761438447958,206476,999,0.9520395156150414,84000016,USA,11553.916617470546,3.979445506692161
Illinois,US,2020-08-11 03:35:14,40.3495,-88.9861,196699,7846,,188853.0,17,1552.2551967866339,3107641,,3.98883573378614,84000017,USA,24524.02855122401,
Indiana,US,2020-08-11 03:35:14,39.8494,-86.2583,74992,3044,54068,17880.0,18,1113.9269236487999,852111,9354,4.059099637294644,84000018,USA,12657.208566744486,12.473330488585448
Iowa,US,2020-08-11 03:35:14,42.0115,-93.2105,49128,934,37317,10877.0,19,1557.112837433084,521387,,1.9011561634912881,84000019,USA,16525.37027704615,
Kansas,US,2020-08-11 03:35:14,38.5266,-96.7265,31183,386,1319,29478.0,20,1070.3617941629361,326669,1911,1.2378539588878557,84000020,USA,11212.96914785018,6.128339159157233
Kentucky,US,2020-08-11 03:35:14,37.6681,-84.6701,35254,775,8738,25741.0,21,789.0908757198658,657807,4024,2.198332104158393,84000021,USA,14723.705159263,11.414307596301128
Louisiana,US,2020-08-11 03:35:14,31.1695,-91.8678,131961,4287,89083,38591.0,22,2838.6071742477725,1547933,,3.248687112101303,84000022,USA,33297.5175927348,
Maine,US,2020-08-11 03:35:14,44.6939,-69.3819,4051,125,3537,389.0,23,301.3661535531598,190906,393,3.085657862256233,84000023,USA,14202.075267889291,9.701308318933597
